carat,depth,table,x,y,z,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.0381679389312977,0.41830065359477153,0.4500000000000002,0.13204508856682773,0.13157894736842102,0.11510791366906481,1063,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3307888040712468,0.7189542483660132,0.4500000000000002,0.5233494363929146,0.5460526315789473,0.5467625899280577,10450,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.05343511450381678,0.5163398692810457,0.6499999999999999,0.1594202898550725,0.16282894736842102,0.15827338129496404,1241,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.33587786259541985,0.6470588235294121,0.4500000000000002,0.5571658615136875,0.582236842105263,0.5611510791366907,8868,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1806615776081425,0.666666666666667,0.3999999999999999,0.3752012882447665,0.3782894736842105,0.3860911270983214,2852,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.22900763358778625,0.666666666666667,0.2999999999999998,0.44444444444444453,0.44736842105263164,0.45083932853717024,4682,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2035623409669211,0.5424836601307188,0.5,0.4315619967793881,0.430921052631579,0.407673860911271,4452,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0381679389312977,0.5555555555555554,0.2999999999999998,0.12399355877616747,0.125,0.1318944844124701,1063,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02544529262086514,0.5424836601307188,0.3999999999999999,0.08534621578099844,0.08552631578947367,0.09352517985611519,1013,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0559796437659033,0.5163398692810457,0.3500000000000001,0.17069243156199676,0.17927631578947367,0.1702637889688251,1179,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.05343511450381678,0.4575163398692812,0.4500000000000002,0.16103059581320456,0.17434210526315785,0.1534772182254197,1115,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.1806615776081425,0.4901960784313726,0.3500000000000001,0.40096618357487934,0.4013157894736843,0.3693045563549161,4357,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.04834605597964376,0.6013071895424842,0.2999999999999998,0.13526570048309183,0.14967105263157887,0.155875299760192,718,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.06615776081424937,0.6405228758169939,0.3500000000000001,0.17874396135265713,0.18092105263157898,0.19664268585131905,1006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.20610687022900764,0.4901960784313726,0.3500000000000001,0.43317230273752017,0.45065789473684204,0.40527577937649895,5534,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.20610687022900764,0.6601307189542487,0.5,0.40740740740740755,0.4095394736842104,0.4148681055155876,4299,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3002544529262086,0.32679738562091476,0.5,0.571658615136876,0.575657894736842,0.4796163069544366,5487,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0381679389312977,0.6405228758169939,0.3500000000000001,0.11272141706924321,0.1266447368421052,0.14148681055155887,663,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03053435114503817,0.5359477124183005,0.3500000000000001,0.09661835748792269,0.10690789473684204,0.10791366906474831,758,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.17811704834605596,0.6470588235294121,0.4500000000000002,0.37359098228663457,0.39473684210526305,0.38848920863309355,4531,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2035623409669211,0.6078431372549025,0.5,0.40096618357487934,0.42105263157894735,0.40527577937649895,4081,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.20610687022900764,0.6013071895424842,0.4500000000000002,0.4186795491143317,0.4358552631578947,0.4172661870503598,4899,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2035623409669211,0.8366013071895422,0.6000000000000001,0.3687600644122384,0.3651315789473685,0.4148681055155876,4838,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2315521628498728,0.5555555555555554,0.3500000000000001,0.4621578099838969,0.48190789473684204,0.4484412470023982,9057,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.007633587786259541,0.49673202614379086,0.5499999999999998,0.032206119162640934,0.03125,0.03836930455635501,680,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.13231552162849872,0.47058823529411775,0.3999999999999999,0.3381642512077294,0.3421052631578947,0.3093525179856116,3048,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.23664122137404575,0.5163398692810457,0.3999999999999999,0.4685990338164251,0.48519736842105265,0.44124700239808157,11477,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.07633587786259541,0.49673202614379086,0.4500000000000002,0.21095008051529784,0.22532894736842102,0.20623501199040772,1436,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0381679389312977,0.5620915032679736,0.4500000000000002,0.12077294685990347,0.12006578947368418,0.1294964028776978,906,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.12722646310432567,0.666666666666667,0.3999999999999999,0.30434782608695654,0.3108552631578947,0.32134292565947253,2331,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.017811704834605598,0.8562091503267979,0.4500000000000002,0.032206119162640934,0.041118421052631526,0.09592326139088736,371,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.07888040712468192,0.6274509803921573,0.3999999999999999,0.2093397745571659,0.2203947368421053,0.22781774580335734,1569,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.4580152671755725,0.6274509803921573,0.5499999999999998,0.6763285024154589,0.6875,0.6594724220623502,11966,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3307888040712468,0.5816993464052294,0.5,0.5603864734299516,0.580592105263158,0.5443645083932855,10164,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.08905852417302798,0.5294117647058822,0.3999999999999999,0.23832528180354262,0.25,0.23501199040767395,1786,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.07888040712468192,0.4575163398692812,0.3500000000000001,0.22705314009661837,0.24013157894736847,0.21342925659472423,2138,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.29770992366412213,0.5882352941176467,0.25,0.534621578099839,0.555921052631579,0.5203836930455636,13439,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.02544529262086514,0.6535947712418304,0.3500000000000001,0.07568438003220612,0.08717105263157887,0.10791366906474831,526,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.02544529262086514,0.5555555555555554,0.5,0.06924315619967791,0.08059210526315785,0.08633093525179869,684,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.027989821882951647,0.5686274509803919,0.5,0.07890499194847034,0.08717105263157887,0.09592326139088736,625,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.183206106870229,0.594771241830065,0.5499999999999998,0.3961352657004832,0.4013157894736843,0.39088729016786583,4096,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.05343511450381678,0.5555555555555554,0.3500000000000001,0.1594202898550725,0.16447368421052622,0.16546762589928066,904,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0559796437659033,0.5686274509803919,0.25,0.16747181964573277,0.17763157894736836,0.1774580335731415,625,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.03307888040712468,0.392156862745098,0.4500000000000002,0.11916264090177142,0.12171052631578938,0.1007194244604318,681,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02544529262086514,0.6274509803921573,0.5,0.07568438003220612,0.08717105263157887,0.10311750599520386,473,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.13994910941475824,0.5816993464052294,0.3999999999999999,0.33011272141706927,0.33388157894736836,0.32613908872901687,2478,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.03307888040712468,0.594771241830065,0.25,0.10466988727858306,0.11513157894736836,0.12470023980815348,880,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3689567430025445,0.6013071895424842,0.3500000000000001,0.6119162640901771,0.6200657894736843,0.5923261390887291,8334,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.12977099236641218,0.44444444444444464,0.9500000000000002,0.32367149758454106,0.3207236842105262,0.28776978417266197,2327,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.08142493638676845,0.5359477124183005,0.3999999999999999,0.21417069243156206,0.22861842105263153,0.2158273381294965,1232,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.03307888040712468,0.5620915032679736,0.3500000000000001,0.11111111111111116,0.11019736842105265,0.11990407673860914,743,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.02544529262086514,0.6013071895424842,0.3999999999999999,0.07568438003220612,0.08388157894736847,0.09832134292565953,670,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02544529262086514,0.5751633986928111,0.3999999999999999,0.07729468599033817,0.08552631578947367,0.09592326139088736,694,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.027989821882951647,0.5816993464052294,0.3500000000000001,0.08373590982286627,0.09375,0.10311750599520386,874,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.11450381679389313,0.48366013071895475,0.4500000000000002,0.2995169082125605,0.3042763157894737,0.2781774580335732,1219,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.06361323155216284,0.5294117647058822,0.5499999999999998,0.18357487922705318,0.18092105263157898,0.17985611510791366,945,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.36641221374045796,0.48366013071895475,0.2999999999999998,0.6247987117552335,0.6365131578947367,0.5731414868105518,9801,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0356234096692112,0.5294117647058822,0.3500000000000001,0.11433172302737526,0.125,0.12230215827338131,974,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.05343511450381678,0.6143790849673207,0.3500000000000001,0.1497584541062802,0.16282894736842102,0.1702637889688251,827,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.012722646310432566,0.5294117647058822,0.3999999999999999,0.041867954911433136,0.050986842105263164,0.05515587529976029,525,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.08142493638676845,0.5555555555555554,0.4500000000000002,0.22544283413848643,0.22861842105263153,0.22541966426858528,1581,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02544529262086514,0.6535947712418304,0.3500000000000001,0.08051529790660228,0.08223684210526305,0.10791366906474831,554,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.08651399491094147,0.5359477124183005,0.25,0.23832528180354262,0.2516447368421052,0.23741007194244612,1981,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.12977099236641218,0.4509803921568629,0.4500000000000002,0.31723027375201285,0.3388157894736842,0.2949640287769786,2063,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.22646310432569977,0.4901960784313726,0.6200000000000001,0.4508856682769725,0.4720394736842104,0.422062350119904,5167,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.1450381679389313,0.5882352941176467,0.4500000000000002,0.3268921095008053,0.34375,0.3309352517985612,3240,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.12722646310432567,0.6209150326797381,0.3500000000000001,0.29790660225442833,0.3125,0.3093525179856116,2287,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.48600508905852413,0.3333333333333335,0.6499999999999999,0.7471819645732688,0.7598684210526316,0.6354916067146283,14615,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.20610687022900764,0.7124183006535949,0.5499999999999998,0.4122383252818035,0.4111842105263157,0.4292565947242206,3484,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.21882951653944022,0.42483660130718937,0.4500000000000002,0.4589371980676328,0.48190789473684204,0.4148681055155876,6818,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.03053435114503817,0.6274509803921573,0.3500000000000001,0.09822866344605485,0.09868421052631582,0.11990407673860914,504,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3333333333333333,0.38562091503268014,0.6000000000000001,0.5942028985507247,0.6036184210526316,0.5179856115107915,12229,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.35368956743002544,0.5424836601307188,0.3999999999999999,0.5990338164251207,0.6233552631578947,0.5707434052757794,7835,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.3893129770992366,0.5555555555555554,0.5,0.6312399355877617,0.6398026315789473,0.5971223021582734,9607,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.12977099236641218,0.5620915032679736,0.3500000000000001,0.3059581320450887,0.32401315789473684,0.3069544364508394,2999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.17811704834605596,0.6993464052287583,0.4500000000000002,0.359098228663446,0.3782894736842105,0.3860911270983214,4278,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2035623409669211,0.5032679738562091,0.3999999999999999,0.4380032206119163,0.4325657894736843,0.40287769784172667,4032,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.17811704834605596,0.28758169934640554,0.6499999999999999,0.4025764895330114,0.4046052631578947,0.3237410071942446,3226,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3307888040712468,0.5359477124183005,0.4500000000000002,0.571658615136876,0.5904605263157896,0.5419664268585132,14071,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2315521628498728,0.4901960784313726,0.3500000000000001,0.465378421900161,0.4917763157894737,0.43645083932853723,8508,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.02544529262086514,0.6339869281045756,0.2999999999999998,0.08051529790660228,0.08881578947368407,0.10791366906474831,526,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.02544529262086514,0.5555555555555554,0.25,0.08695652173913049,0.09868421052631582,0.10311750599520386,802,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06361323155216284,0.28104575163398726,0.6749999999999998,0.2028985507246377,0.2171052631578947,0.155875299760192,1144,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.05343511450381678,0.43790849673202636,0.4500000000000002,0.16103059581320456,0.18256578947368418,0.1534772182254197,674,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.46819338422391854,0.31372549019607865,0.5499999999999998,0.7375201288244765,0.7417763157894737,0.6187050359712232,18795,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.04325699745547073,0.43790849673202636,0.5,0.13687600644122377,0.14638157894736836,0.12709832134292576,839,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.2544529262086514,0.5555555555555554,0.5499999999999998,0.49275362318840565,0.4950657894736843,0.4676258992805755,4524,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.17811704834605596,0.42483660130718937,0.6499999999999999,0.39452495974235113,0.4013157894736843,0.35011990407673876,2863,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2035623409669211,0.6535947712418304,0.5499999999999998,0.4025764895330114,0.42763157894736836,0.41966426858513195,5500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.13486005089058523,0.47712418300653603,0.25,0.33011272141706927,0.3486842105263157,0.3093525179856116,2803,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.10432569974554706,0.6601307189542487,0.2999999999999998,0.2689210950080515,0.27138157894736836,0.2853717026378898,1401,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.03053435114503817,0.6013071895424842,0.4500000000000002,0.09822866344605485,0.10855263157894735,0.11990407673860914,477,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.08651399491094147,0.5555555555555554,0.5499999999999998,0.22705314009661837,0.22861842105263153,0.22541966426858528,972,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.08905852417302798,0.6535947712418304,0.3500000000000001,0.23027375201288247,0.24177631578947367,0.25179856115107924,1295,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.07633587786259541,0.49673202614379086,0.3999999999999999,0.21095008051529784,0.22697368421052633,0.20623501199040772,1843,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.17811704834605596,0.5032679738562091,0.4500000000000002,0.3880837359098229,0.38815789473684204,0.3597122302158273,4022,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.03053435114503817,0.5620915032679736,0.4500000000000002,0.08695652173913049,0.10197368421052622,0.10551558752997614,421,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2544529262086514,0.5098039215686279,0.4500000000000002,0.4879227053140097,0.5082236842105263,0.460431654676259,8232,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.12722646310432567,0.6209150326797381,0.5,0.2995169082125605,0.3157894736842106,0.31175059952038375,3053,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.12722646310432567,0.44444444444444464,0.3500000000000001,0.33011272141706927,0.33059210526315796,0.2949640287769786,2394,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.07888040712468192,0.5359477124183005,0.3500000000000001,0.21417069243156206,0.22697368421052633,0.2158273381294965,1875,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.24173027989821877,0.6405228758169939,0.7000000000000002,0.46376811594202894,0.4605263157894737,0.460431654676259,4915,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.03053435114503817,0.47058823529411775,0.5,0.1030595813204509,0.10197368421052622,0.09832134292565953,900,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.21119592875318066,0.37254901960784315,0.2999999999999998,0.46376811594202894,0.46875,0.39808153477218233,7752,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4580152671755725,0.47058823529411775,0.5499999999999998,0.6827697262479869,0.7088815789473684,0.6258992805755397,16064,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.05852417302798981,0.549019607843138,0.4500000000000002,0.1690821256038647,0.17269736842105265,0.17266187050359716,948,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.09160305343511452,0.5032679738562091,0.3500000000000001,0.246376811594203,0.26151315789473684,0.2398081534772183,2404,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.22900763358778625,0.5555555555555554,0.3500000000000001,0.46054750402576505,0.4654605263157894,0.44124700239808157,4962,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2315521628498728,0.36601307189542487,0.5,0.4879227053140097,0.4917763157894737,0.4172661870503598,4748,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3893129770992366,0.6339869281045756,0.3999999999999999,0.6199677938808373,0.6299342105263157,0.6091127098321343,10076,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.07888040712468192,0.6601307189542487,0.5,0.2061191626409018,0.20559210526315785,0.22541966426858528,1237,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.04834605597964376,0.48366013071895475,0.3500000000000001,0.15136876006441236,0.16447368421052622,0.14868105515587537,1359,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.26717557251908397,0.549019607843138,0.3500000000000001,0.50402576489533,0.5328947368421053,0.48920863309352525,10441,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5063613231552162,0.549019607843138,0.4500000000000002,0.7391304347826088,0.7417763157894737,0.6906474820143884,17554,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.17811704834605596,0.7450980392156863,0.4500000000000002,0.352657004830918,0.36842105263157887,0.38848920863309355,3697,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2035623409669211,0.6143790849673207,0.4500000000000002,0.41062801932367143,0.4358552631578947,0.4172661870503598,5544,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.05343511450381678,0.38562091503268014,0.7000000000000002,0.16586151368760071,0.18092105263157898,0.1462829736211032,1150,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.21119592875318066,0.549019607843138,0.3500000000000001,0.428341384863124,0.45888157894736836,0.4172661870503598,7708,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.07888040712468192,0.43137254901960764,0.4500000000000002,0.22061191626409027,0.23355263157894746,0.2014388489208634,2834,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6132315521628499,0.7124183006535949,0.7000000000000002,0.784219001610306,0.7894736842105263,0.7841726618705038,13784,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.15521628498727735,0.48366013071895475,0.3500000000000001,0.3655394524959742,0.381578947368421,0.34292565947242215,2733,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.02544529262086514,0.41830065359477153,0.4500000000000002,0.09661835748792269,0.09046052631578949,0.08153477218225424,681,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.18575063613231552,0.6209150326797381,0.3500000000000001,0.39774557165861524,0.399671052631579,0.39568345323741017,4739,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.37913486005089053,0.594771241830065,0.4500000000000002,0.6231884057971014,0.618421052631579,0.5947242206235013,10600,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.08905852417302798,0.5555555555555554,0.3999999999999999,0.249597423510467,0.24671052631578938,0.24460431654676262,1792,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.49618320610687017,0.594771241830065,0.5499999999999998,0.71658615136876,0.725328947368421,0.6858513189448443,13746,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.20610687022900764,0.41176470588235325,0.6499999999999999,0.44605475040257636,0.44901315789473695,0.39088729016786583,3767,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2900763358778626,0.48366013071895475,0.5,0.5281803542673108,0.537828947368421,0.4844124700239809,9293,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2315521628498728,0.5032679738562091,0.5499999999999998,0.465378421900161,0.475328947368421,0.4340527577937652,4177,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2620865139949109,0.5032679738562091,0.5,0.5024154589371982,0.5082236842105263,0.4652278177458036,6458,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.04071246819338422,0.5098039215686279,0.25,0.13204508856682773,0.14473684210526316,0.13669064748201443,505,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0559796437659033,0.4901960784313726,0.5,0.15780998389694034,0.17434210526315785,0.15827338129496404,700,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.027989821882951647,0.522875816993464,0.2999999999999998,0.08856682769726254,0.09868421052631582,0.09832134292565953,864,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.20610687022900764,0.6274509803921573,0.3500000000000001,0.42028985507246375,0.42434210526315774,0.41966426858513195,3818,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.2213740458015267,0.6078431372549025,0.4500000000000002,0.4347826086956522,0.4605263157894737,0.4388489208633094,4451,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.04071246819338422,0.6601307189542487,0.3999999999999999,0.12560386473429963,0.1282894736842105,0.15107913669064754,851,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.21119592875318066,0.5620915032679736,0.3500000000000001,0.428341384863124,0.44901315789473695,0.41966426858513195,3921,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.3333333333333333,0.6143790849673207,0.4500000000000002,0.5571658615136875,0.5855263157894737,0.5539568345323742,16518,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.33842239185750633,0.33986928104575176,0.5,0.6167471819645732,0.6217105263157894,0.5227817745803358,11820,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.22900763358778625,0.5424836601307188,0.3500000000000001,0.45410628019323684,0.475328947368421,0.4388489208633094,4827,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2544529262086514,0.549019607843138,0.3500000000000001,0.48309178743961356,0.5098684210526316,0.4676258992805755,4659,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.02544529262086514,0.7189542483660132,0.20000000000000018,0.06924315619967791,0.08223684210526305,0.11270983213429264,780,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.03053435114503817,0.49673202614379086,0.3999999999999999,0.10789049919484706,0.11019736842105265,0.10791366906474831,612,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.094147582697201,0.5032679738562091,0.3500000000000001,0.25442834138486314,0.2549342105263158,0.2398081534772183,1397,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.12977099236641218,0.6405228758169939,0.4500000000000002,0.2995169082125605,0.3174342105263158,0.3165467625899281,2588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
